=== GigRadar Artist Enrichment — Last.fm ===

Loading artists from DynamoDB...
  26,085 artists loaded

Processing 26,085 artists


  [19,901/26,085] (76.3%) | Enriched: 11520 | Genres: 8025 | Bios: 6962 | Not found: 8381   
  [20,001/26,085] (76.7%) | Enriched: 11584 | Genres: 8068 | Bios: 7004 | Not found: 8417   
  [20,101/26,085] (77.1%) | Enriched: 11648 | Genres: 8112 | Bios: 7044 | Not found: 8453   
  [20,201/26,085] (77.4%) | Enriched: 11707 | Genres: 8151 | Bios: 7080 | Not found: 8494   
  [20,301/26,085] (77.8%) | Enriched: 11762 | Genres: 8186 | Bios: 7110 | Not found: 8539   
  [20,401/26,085] (78.2%) | Enriched: 11819 | Genres: 8234 | Bios: 7147 | Not found: 8582   
  [20,501/26,085] (78.6%) | Enriched: 11883 | Genres: 8269 | Bios: 7178 | Not found: 8618   
  [20,601/26,085] (79.0%) | Enriched: 11944 | Genres: 8309 | Bios: 7210 | Not found: 8657   
  [20,701/26,085] (79.4%) | Enriched: 11993 | Genres: 8344 | Bios: 7242 | Not found: 8708   
  [20,801/26,085] (79.7%) | Enriched: 12054 | Genres: 8387 | Bios: 7279 | Not found: 8747   
  [20,901/26,085] (80.1%) | Enriched: 12109 | Genres: 8424 | Bios: 7311 | Not found: 8792   
  [21,001/26,085] (80.5%) | Enriched: 12162 | Genres: 8460 | Bios: 7346 | Not found: 8839   
  [21,101/26,085] (80.9%) | Enriched: 12215 | Genres: 8491 | Bios: 7375 | Not found: 8886   
  [21,201/26,085] (81.3%) | Enriched: 12284 | Genres: 8540 | Bios: 7417 | Not found: 8917   
  [21,301/26,085] (81.7%) | Enriched: 12340 | Genres: 8578 | Bios: 7449 | Not found: 8961   
  [21,401/26,085] (82.0%) | Enriched: 12396 | Genres: 8621 | Bios: 7485 | Not found: 9005   
  [21,501/26,085] (82.4%) | Enriched: 12448 | Genres: 8656 | Bios: 7514 | Not found: 9053   
  [21,601/26,085] (82.8%) | Enriched: 12507 | Genres: 8691 | Bios: 7545 | Not found: 9094   
  [21,701/26,085] (83.2%) | Enriched: 12574 | Genres: 8734 | Bios: 7584 | Not found: 9127   
  [21,801/26,085] (83.6%) | Enriched: 12618 | Genres: 8766 | Bios: 7609 | Not found: 9183   
  [21,901/26,085] (84.0%) | Enriched: 12678 | Genres: 8804 | Bios: 7641 | Not found: 9223   
  [22,001/26,085] (84.3%) | Enriched: 12726 | Genres: 8840 | Bios: 7667 | Not found: 9275   
  [22,101/26,085] (84.7%) | Enriched: 12789 | Genres: 8884 | Bios: 7703 | Not found: 9312   
  [22,201/26,085] (85.1%) | Enriched: 12850 | Genres: 8927 | Bios: 7746 | Not found: 9351   
  [22,301/26,085] (85.5%) | Enriched: 12904 | Genres: 8956 | Bios: 7774 | Not found: 9397   
  [22,401/26,085] (85.9%) | Enriched: 12963 | Genres: 8992 | Bios: 7808 | Not found: 9438   
  [22,501/26,085] (86.3%) | Enriched: 13027 | Genres: 9036 | Bios: 7845 | Not found: 9474   
  [22,601/26,085] (86.6%) | Enriched: 13084 | Genres: 9076 | Bios: 7877 | Not found: 9517   
  [22,701/26,085] (87.0%) | Enriched: 13137 | Genres: 9118 | Bios: 7914 | Not found: 9564   
  [22,801/26,085] (87.4%) | Enriched: 13192 | Genres: 9159 | Bios: 7951 | Not found: 9609   
  [22,901/26,085] (87.8%) | Enriched: 13257 | Genres: 9210 | Bios: 7997 | Not found: 9644   
  [23,001/26,085] (88.2%) | Enriched: 13308 | Genres: 9240 | Bios: 8027 | Not found: 9693   
  [23,101/26,085] (88.6%) | Enriched: 13362 | Genres: 9275 | Bios: 8055 | Not found: 9739   
  [23,201/26,085] (88.9%) | Enriched: 13426 | Genres: 9321 | Bios: 8092 | Not found: 9775   
  [23,301/26,085] (89.3%) | Enriched: 13486 | Genres: 9356 | Bios: 8121 | Not found: 9815   
  [23,401/26,085] (89.7%) | Enriched: 13545 | Genres: 9403 | Bios: 8161 | Not found: 9856   
  [23,501/26,085] (90.1%) | Enriched: 13599 | Genres: 9442 | Bios: 8191 | Not found: 9902   
  [23,601/26,085] (90.5%) | Enriched: 13660 | Genres: 9482 | Bios: 8223 | Not found: 9941   
  [23,701/26,085] (90.9%) | Enriched: 13708 | Genres: 9514 | Bios: 8252 | Not found: 9993   
  [23,801/26,085] (91.2%) | Enriched: 13759 | Genres: 9553 | Bios: 8288 | Not found: 10042   
  [23,901/26,085] (91.6%) | Enriched: 13819 | Genres: 9592 | Bios: 8318 | Not found: 10082   
  [24,001/26,085] (92.0%) | Enriched: 13879 | Genres: 9630 | Bios: 8353 | Not found: 10122   
  [24,101/26,085] (92.4%) | Enriched: 13936 | Genres: 9672 | Bios: 8388 | Not found: 10165   
  [24,201/26,085] (92.8%) | Enriched: 13998 | Genres: 9714 | Bios: 8426 | Not found: 10203   
  [24,301/26,085] (93.2%) | Enriched: 14060 | Genres: 9753 | Bios: 8468 | Not found: 10241   
  [24,401/26,085] (93.5%) | Enriched: 14117 | Genres: 9797 | Bios: 8507 | Not found: 10284   
  [24,501/26,085] (93.9%) | Enriched: 14171 | Genres: 9836 | Bios: 8540 | Not found: 10330   
  [24,601/26,085] (94.3%) | Enriched: 14220 | Genres: 9876 | Bios: 8568 | Not found: 10381   
  [24,701/26,085] (94.7%) | Enriched: 14279 | Genres: 9920 | Bios: 8607 | Not found: 10422   
  [24,801/26,085] (95.1%) | Enriched: 14339 | Genres: 9960 | Bios: 8642 | Not found: 10462   
  [24,901/26,085] (95.5%) | Enriched: 14394 | Genres: 10001 | Bios: 8674 | Not found: 10507   
  [25,001/26,085] (95.8%) | Enriched: 14459 | Genres: 10049 | Bios: 8712 | Not found: 10542   
  [25,101/26,085] (96.2%) | Enriched: 14521 | Genres: 10096 | Bios: 8755 | Not found: 10580   
  [25,201/26,085] (96.6%) | Enriched: 14573 | Genres: 10127 | Bios: 8779 | Not found: 10628   
